Időpont;Letöltés;Letöltés %;Feltöltés;Feltöltés %;Válaszidő;Csomagvesztés
2024.02.14 4:30;907.75 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.14 5:30;911.18 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.14 6:30;889.59 Mbps;89%;325.06 Mbps;108%;2 msec.;1
2024.02.14 7:30;878.05 Mbps;88%;325.06 Mbps;108%;2 msec.;1
2024.02.14 8:30;828.13 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.14 10:30;910.49 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.14 11:30;893.70 Mbps;89%;325.06 Mbps;108%;2 msec.;1
2024.02.14 12:30;908.55 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.14 13:30;906.95 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.14 14:30;852.34 Mbps;85%;325.06 Mbps;108%;2 msec.;1
2024.02.14 15:30;844.01 Mbps;84%;325.06 Mbps;108%;2 msec.;1
2024.02.14 16:30;831.44 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.14 18:30;887.19 Mbps;89%;325.06 Mbps;108%;2 msec.;1
2024.02.14 19:30;910.15 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.14 20:30;845.26 Mbps;85%;325.06 Mbps;108%;2 msec.;1
2024.02.14 21:30;911.52 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.14 22:30;908.32 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.15 0:30;850.86 Mbps;85%;325.06 Mbps;108%;2 msec.;1
2024.02.15 1:30;845.60 Mbps;85%;325.06 Mbps;108%;2 msec.;1
2024.02.15 2:30;832.70 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.15 4:30;823.21 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.15 5:30;856.00 Mbps;86%;325.06 Mbps;108%;3 msec.;1
2024.02.15 6:30;856.11 Mbps;86%;325.06 Mbps;108%;2 msec.;1
2024.02.15 8:31;909.01 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.15 9:30;829.73 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.15 10:30;801.74 Mbps;80%;325.06 Mbps;108%;2 msec.;1
2024.02.15 11:30;843.09 Mbps;84%;325.06 Mbps;108%;2 msec.;1
2024.02.15 12:30;811.22 Mbps;81%;325.06 Mbps;108%;2 msec.;1
2024.02.15 14:30;881.25 Mbps;88%;325.06 Mbps;108%;2 msec.;1
2024.02.15 15:30;908.66 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.15 16:30;908.32 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.15 17:30;850.52 Mbps;85%;325.06 Mbps;108%;2 msec.;1
2024.02.15 18:30;899.98 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.15 19:30;840.24 Mbps;84%;325.06 Mbps;108%;2 msec.;1
2024.02.15 20:30;865.03 Mbps;87%;325.06 Mbps;108%;2 msec.;1
2024.02.15 21:30;817.16 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.15 22:30;856.11 Mbps;86%;325.06 Mbps;108%;2 msec.;1
2024.02.15 23:30;910.72 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.16 0:30;872.68 Mbps;87%;325.06 Mbps;108%;2 msec.;1
2024.02.16 1:30;882.62 Mbps;88%;325.06 Mbps;108%;2 msec.;1
2024.02.16 2:30;841.15 Mbps;84%;325.06 Mbps;108%;2 msec.;1
2024.02.16 3:30;832.01 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.16 4:30;823.44 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.16 5:30;852.23 Mbps;85%;325.06 Mbps;108%;2 msec.;1
2024.02.16 6:30;825.38 Mbps;83%;325.06 Mbps;108%;3 msec.;1
2024.02.16 7:30;909.69 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.16 8:30;907.87 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.16 9:30;847.66 Mbps;85%;325.06 Mbps;108%;2 msec.;1
2024.02.16 10:30;862.06 Mbps;86%;325.06 Mbps;108%;2 msec.;1
2024.02.16 11:30;840.46 Mbps;84%;325.06 Mbps;108%;2 msec.;1
2024.02.16 12:30;834.75 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.16 13:30;888.33 Mbps;89%;325.06 Mbps;108%;2 msec.;1
2024.02.16 14:30;808.70 Mbps;81%;325.06 Mbps;108%;2 msec.;1
2024.02.16 15:30;910.38 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.16 16:30;888.56 Mbps;89%;325.06 Mbps;108%;2 msec.;1
2024.02.16 17:30;896.33 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.16 18:30;907.07 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.16 19:30;908.55 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.16 20:30;906.15 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.16 21:30;913.23 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.16 22:30;912.21 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.16 23:30;910.38 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 0:30;909.58 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 1:30;913.92 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 2:30;912.55 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 3:30;909.01 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 4:30;911.86 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 5:30;910.15 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 6:30;906.04 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 7:30;908.55 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 8:30;912.21 Mbps;91%;325.06 Mbps;108%;3 msec.;1
2024.02.17 9:30;908.89 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 10:30;904.78 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.17 11:30;909.69 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 12:30;909.92 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 13:30;910.04 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 14:30;911.18 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 15:30;907.52 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 16:30;911.41 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 17:30;912.78 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 18:30;904.55 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.17 19:30;911.75 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 20:30;910.38 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 21:30;900.21 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.17 22:30;911.64 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.17 23:30;913.69 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.18 0:30;904.78 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.18 1:30;909.35 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.18 2:30;912.43 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.18 3:30;909.46 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.18 5:30;910.95 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.18 6:30;911.29 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.18 7:30;901.70 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.18 8:30;912.21 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.18 9:30;912.66 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.18 10:30;904.67 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.18 11:30;909.69 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.18 12:30;906.49 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.18 13:30;908.89 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.18 14:30;895.30 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.18 15:30;875.31 Mbps;88%;325.06 Mbps;108%;2 msec.;1
2024.02.18 16:30;907.52 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.18 17:30;912.78 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.18 18:30;905.24 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.18 19:30;763.01 Mbps;76%;319.82 Mbps;107%;2 msec.;1
2024.02.18 20:30;789.51 Mbps;79%;319.82 Mbps;107%;2 msec.;1
2024.02.18 21:30;784.94 Mbps;78%;325.06 Mbps;108%;2 msec.;1
2024.02.18 22:30;747.02 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.18 23:30;894.50 Mbps;89%;325.06 Mbps;108%;2 msec.;1
2024.02.19 0:30;909.81 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.19 2:30;911.98 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.19 3:30;910.72 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.19 6:30;749.99 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.19 7:30;749.41 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.19 8:30;771.69 Mbps;77%;325.06 Mbps;108%;2 msec.;1
2024.02.19 9:30;753.98 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.19 10:30;765.75 Mbps;77%;325.06 Mbps;108%;2 msec.;1
2024.02.19 11:30;741.65 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.19 12:30;805.51 Mbps;81%;325.06 Mbps;108%;2 msec.;1
2024.02.19 13:30;746.33 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.19 14:30;803.11 Mbps;80%;325.06 Mbps;108%;2 msec.;1
2024.02.19 15:30;778.09 Mbps;78%;325.06 Mbps;108%;2 msec.;1
2024.02.19 16:30;726.00 Mbps;73%;325.06 Mbps;108%;2 msec.;1
2024.02.19 18:30;768.61 Mbps;77%;325.06 Mbps;108%;2 msec.;1
2024.02.19 19:30;741.42 Mbps;74%;319.82 Mbps;107%;2 msec.;1
2024.02.19 20:30;734.11 Mbps;73%;325.06 Mbps;108%;2 msec.;1
2024.02.19 22:30;739.25 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.20 0:30;787.11 Mbps;79%;325.06 Mbps;108%;2 msec.;1
2024.02.20 2:30;718.91 Mbps;72%;325.06 Mbps;108%;2 msec.;1
2024.02.20 3:30;762.44 Mbps;76%;325.06 Mbps;108%;2 msec.;1
2024.02.20 4:30;744.73 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.20 5:30;749.53 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.20 6:30;740.73 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.20 7:30;743.70 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.20 8:30;745.64 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.20 9:30;762.21 Mbps;76%;325.06 Mbps;108%;2 msec.;1
2024.02.20 10:30;792.83 Mbps;79%;325.06 Mbps;108%;2 msec.;1
2024.02.20 11:30;756.04 Mbps;76%;325.06 Mbps;108%;2 msec.;1
2024.02.20 13:30;746.56 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.20 14:30;731.71 Mbps;73%;325.06 Mbps;108%;2 msec.;1
2024.02.20 15:30;831.10 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.20 17:30;815.10 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.20 18:30;748.04 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.20 19:30;790.66 Mbps;79%;325.06 Mbps;108%;2 msec.;1
2024.02.20 20:30;742.45 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.20 21:30;787.68 Mbps;79%;325.06 Mbps;108%;2 msec.;1
2024.02.20 22:30;733.19 Mbps;73%;325.06 Mbps;108%;2 msec.;1
2024.02.21 0:30;744.73 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.21 1:30;746.56 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.21 2:30;785.40 Mbps;79%;325.06 Mbps;108%;2 msec.;1
2024.02.21 3:30;745.53 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.21 4:30;733.19 Mbps;73%;325.06 Mbps;108%;2 msec.;1
2024.02.21 5:30;743.13 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.21 6:30;741.53 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.21 7:30;737.65 Mbps;74%;325.06 Mbps;108%;3 msec.;1
2024.02.21 8:30;729.19 Mbps;73%;325.06 Mbps;108%;2 msec.;1
2024.02.21 9:30;773.06 Mbps;77%;325.06 Mbps;108%;2 msec.;1
2024.02.21 10:30;742.33 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.21 11:30;749.99 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.21 12:30;749.87 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.21 13:30;760.50 Mbps;76%;325.06 Mbps;108%;2 msec.;1
2024.02.21 14:30;747.02 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.21 15:30;739.82 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.21 16:30;748.16 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.21 17:30;752.73 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.21 18:30;748.27 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.21 19:30;738.33 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.21 20:30;747.82 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.21 21:30;758.55 Mbps;76%;325.06 Mbps;108%;2 msec.;1
2024.02.21 23:30;777.06 Mbps;78%;325.06 Mbps;108%;2 msec.;1
2024.02.22 0:30;730.56 Mbps;73%;325.06 Mbps;108%;2 msec.;1
2024.02.22 1:30;747.13 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.22 2:30;770.09 Mbps;77%;325.06 Mbps;108%;2 msec.;1
2024.02.22 4:30;741.19 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.22 5:30;757.87 Mbps;76%;325.06 Mbps;108%;2 msec.;1
2024.02.22 7:30;770.78 Mbps;77%;325.06 Mbps;108%;2 msec.;1
2024.02.22 8:30;753.53 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.22 9:30;756.15 Mbps;76%;325.06 Mbps;108%;2 msec.;1
2024.02.22 10:30;765.29 Mbps;77%;325.06 Mbps;108%;2 msec.;1
2024.02.22 11:30;739.36 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.22 12:30;748.84 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.22 13:30;797.05 Mbps;80%;325.06 Mbps;108%;2 msec.;1
2024.02.22 15:30;780.14 Mbps;78%;325.06 Mbps;108%;2 msec.;1
2024.02.22 16:30;782.32 Mbps;78%;325.06 Mbps;108%;2 msec.;1
2024.02.22 17:30;776.38 Mbps;78%;325.06 Mbps;108%;2 msec.;1
2024.02.22 18:30;770.78 Mbps;77%;325.06 Mbps;108%;2 msec.;1
2024.02.22 19:30;742.90 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.22 20:30;752.50 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.22 22:30;744.39 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.23 0:30;786.89 Mbps;79%;325.06 Mbps;108%;2 msec.;1
2024.02.23 1:30;736.05 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.23 2:30;743.93 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.23 3:30;792.03 Mbps;79%;325.06 Mbps;108%;2 msec.;1
2024.02.23 4:30;742.79 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.23 5:30;751.36 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.23 6:30;817.39 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.23 7:30;738.90 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.23 8:30;757.64 Mbps;76%;325.06 Mbps;108%;2 msec.;1
2024.02.23 9:30;765.75 Mbps;77%;325.06 Mbps;108%;2 msec.;1
2024.02.23 11:30;758.78 Mbps;76%;325.06 Mbps;108%;2 msec.;1
2024.02.23 12:30;772.83 Mbps;77%;325.06 Mbps;108%;2 msec.;1
2024.02.23 14:30;756.27 Mbps;76%;325.06 Mbps;108%;2 msec.;1
2024.02.23 15:30;737.76 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.23 17:30;763.47 Mbps;76%;325.06 Mbps;108%;2 msec.;1
2024.02.23 19:30;743.47 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.23 20:30;818.76 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.23 21:30;799.11 Mbps;80%;325.06 Mbps;108%;2 msec.;1
2024.02.23 22:30;822.98 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.23 23:30;847.32 Mbps;85%;325.06 Mbps;108%;2 msec.;1
2024.02.24 0:30;839.55 Mbps;84%;325.06 Mbps;108%;2 msec.;1
2024.02.24 1:30;807.33 Mbps;81%;325.06 Mbps;108%;2 msec.;1
2024.02.24 2:30;870.51 Mbps;87%;325.06 Mbps;108%;2 msec.;1
2024.02.24 3:30;805.39 Mbps;81%;325.06 Mbps;108%;2 msec.;1
2024.02.24 5:30;821.73 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.24 6:30;850.29 Mbps;85%;325.06 Mbps;108%;2 msec.;1
2024.02.24 7:30;803.45 Mbps;80%;325.06 Mbps;108%;2 msec.;1
2024.02.24 8:30;839.55 Mbps;84%;325.06 Mbps;108%;2 msec.;1
2024.02.24 9:30;832.47 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.24 10:30;838.41 Mbps;84%;325.06 Mbps;108%;2 msec.;1
2024.02.24 11:30;843.32 Mbps;84%;325.06 Mbps;108%;2 msec.;1
2024.02.24 12:30;786.66 Mbps;79%;325.06 Mbps;108%;2 msec.;1
2024.02.24 13:30;809.39 Mbps;81%;325.06 Mbps;108%;2 msec.;1
2024.02.24 14:30;834.75 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.24 15:30;820.24 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.24 16:30;815.56 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.24 17:30;814.19 Mbps;81%;325.06 Mbps;108%;2 msec.;1
2024.02.24 18:30;827.78 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.24 19:30;815.67 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.24 20:30;801.62 Mbps;80%;325.06 Mbps;108%;2 msec.;1
2024.02.24 21:30;819.33 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.24 22:30;868.45 Mbps;87%;325.06 Mbps;108%;2 msec.;1
2024.02.24 23:30;798.99 Mbps;80%;325.06 Mbps;108%;2 msec.;1
2024.02.25 0:30;806.31 Mbps;81%;325.06 Mbps;108%;2 msec.;1
2024.02.25 1:30;818.19 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.25 2:30;822.64 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.25 3:30;822.53 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.25 4:30;818.30 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.25 5:30;832.58 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.25 6:30;859.77 Mbps;86%;325.06 Mbps;108%;2 msec.;1
2024.02.25 7:30;824.70 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.25 9:30;813.39 Mbps;81%;325.06 Mbps;108%;2 msec.;1
2024.02.25 10:30;822.98 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.25 11:30;773.75 Mbps;77%;325.06 Mbps;108%;2 msec.;1
2024.02.25 12:30;834.98 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.25 13:30;797.40 Mbps;80%;325.06 Mbps;108%;2 msec.;1
2024.02.25 14:30;846.29 Mbps;85%;325.06 Mbps;108%;2 msec.;1
2024.02.25 15:56;800.94 Mbps;80%;325.06 Mbps;108%;2 msec.;1
2024.02.25 16:30;751.01 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.25 17:30;784.37 Mbps;78%;325.06 Mbps;108%;2 msec.;1
2024.02.25 19:30;621.92 Mbps;62%;325.06 Mbps;108%;2 msec.;1
2024.02.25 20:30;589.25 Mbps;59%;325.06 Mbps;108%;2 msec.;1
2024.02.25 21:30;699.38 Mbps;70%;325.06 Mbps;108%;2 msec.;1
2024.02.25 22:30;814.07 Mbps;81%;325.06 Mbps;108%;2 msec.;1
2024.02.25 23:30;825.96 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.26 0:30;844.12 Mbps;84%;325.06 Mbps;108%;2 msec.;1
2024.02.26 1:30;828.93 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.26 2:30;852.12 Mbps;85%;325.06 Mbps;108%;2 msec.;1
2024.02.26 3:30;910.49 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.26 4:30;873.71 Mbps;87%;325.06 Mbps;108%;2 msec.;1
2024.02.26 5:30;909.01 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.26 7:30;851.89 Mbps;85%;325.06 Mbps;108%;2 msec.;1
2024.02.26 8:30;898.38 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.26 9:30;815.90 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.26 10:30;913.46 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.26 11:30;911.75 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.26 12:30;913.81 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.26 13:30;914.03 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.26 14:30;911.86 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.26 15:30;819.22 Mbps;82%;325.06 Mbps;108%;2 msec.;1
2024.02.26 16:30;783.69 Mbps;78%;325.06 Mbps;108%;2 msec.;1
2024.02.26 17:30;784.94 Mbps;78%;319.82 Mbps;107%;2 msec.;1
2024.02.26 18:30;751.58 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.26 19:30;761.98 Mbps;76%;325.06 Mbps;108%;2 msec.;1
2024.02.26 20:30;651.05 Mbps;65%;325.06 Mbps;108%;2 msec.;1
2024.02.26 21:30;750.21 Mbps;75%;325.06 Mbps;108%;2 msec.;1
2024.02.26 22:30;740.16 Mbps;74%;325.06 Mbps;108%;2 msec.;1
2024.02.26 23:30;836.58 Mbps;84%;325.06 Mbps;108%;2 msec.;1
2024.02.27 0:30;909.35 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.27 1:30;847.20 Mbps;85%;325.06 Mbps;108%;3 msec.;1
2024.02.27 2:30;844.80 Mbps;84%;325.06 Mbps;108%;2 msec.;1
2024.02.27 3:30;869.25 Mbps;87%;325.06 Mbps;108%;2 msec.;1
2024.02.27 4:30;911.75 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.27 5:30;913.69 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.27 6:30;912.21 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.27 7:30;910.49 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.27 8:30;904.44 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.27 9:30;908.89 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.27 10:30;857.37 Mbps;86%;325.06 Mbps;108%;2 msec.;1
2024.02.27 11:30;902.50 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.27 12:30;908.55 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.27 13:30;873.71 Mbps;87%;325.06 Mbps;108%;2 msec.;1
2024.02.27 14:30;889.13 Mbps;89%;325.06 Mbps;108%;2 msec.;1
2024.02.27 15:30;899.41 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.27 16:30;901.70 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.27 17:30;884.90 Mbps;88%;325.06 Mbps;108%;2 msec.;1
2024.02.27 18:30;842.98 Mbps;84%;325.06 Mbps;108%;2 msec.;1
2024.02.27 19:30;691.27 Mbps;69%;325.06 Mbps;108%;2 msec.;1
2024.02.27 21:30;647.74 Mbps;65%;325.06 Mbps;108%;2 msec.;1
2024.02.27 22:30;792.60 Mbps;79%;325.06 Mbps;108%;2 msec.;1
2024.02.27 23:30;910.38 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.28 0:30;892.33 Mbps;89%;325.06 Mbps;108%;2 msec.;1
2024.02.28 2:30;912.21 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.28 4:30;914.72 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.28 5:30;911.86 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.28 6:30;910.61 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.28 7:30;910.04 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.28 8:30;911.98 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.28 10:30;836.58 Mbps;84%;325.06 Mbps;108%;2 msec.;1
2024.02.28 11:30;908.66 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.28 12:30;832.35 Mbps;83%;325.06 Mbps;108%;2 msec.;1
2024.02.28 13:30;869.94 Mbps;87%;325.06 Mbps;108%;2 msec.;1
2024.02.28 14:30;849.49 Mbps;85%;325.06 Mbps;108%;2 msec.;1
2024.02.28 15:30;913.01 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.28 16:30;901.92 Mbps;90%;325.06 Mbps;108%;2 msec.;1
2024.02.28 17:30;782.89 Mbps;78%;325.06 Mbps;108%;2 msec.;1
2024.02.28 19:30;782.66 Mbps;78%;325.06 Mbps;108%;2 msec.;1
2024.02.28 20:30;791.45 Mbps;79%;325.06 Mbps;108%;2 msec.;1
2024.02.28 21:30;810.42 Mbps;81%;325.06 Mbps;108%;2 msec.;1
2024.02.28 22:30;864.91 Mbps;86%;325.06 Mbps;108%;2 msec.;1
2024.02.28 23:30;913.92 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.29 0:30;915.18 Mbps;92%;325.06 Mbps;108%;2 msec.;1
2024.02.29 1:30;914.03 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.29 2:30;910.15 Mbps;91%;325.06 Mbps;108%;2 msec.;1
2024.02.29 3:30;910.61 Mbps;91%;325.06 Mbps;108%;2 msec.;1
